t,AR1_a,AR1_b,AR1_c,AR2,ARIMA_110,ARMA_11_a,ARMA_11_b,ARMA_22,MA1_a,MA1_b,MA2,EX1_a,EX1_b,EX1_c,EX1_d
901,-1.482537607,1.885624818,-0.801036768,-0.348139615,-43.87196439,3.495966053,0.87169156,-7.614421056,1.443946699,-0.612451999,0.651658203,-2.269634453,-1.539299277,0.956557472,-2.063139717
902,-0.814790306,-0.313647161,2.338401604,0.187908244,-42.65648192,5.622226094,0.66834098,-8.590621769,-1.717812934,-1.748806836,3.024899247,0.734521156,0.56230331,0.826950795,0.391779381
903,0.507075589,1.227230008,-1.901437982,-0.761363174,-42.57526337,4.608474674,-0.799385016,-8.282238445,-0.22950017,-2.069646033,3.716756801,0.771137888,0.308238265,-0.024697103,0.235505458
904,0.43439687,-0.848695779,-0.129191819,1.535914034,-42.72634972,3.672347619,-1.117981812,-8.861153727,0.558739419,-0.666710053,2.387734197,-0.42784913,0.730621711,-0.555928203,0.466211747
905,-0.119113622,-0.263460281,-0.859428621,-0.715663244,-42.12775779,3.314265322,-1.191657855,-7.77594991,1.2501888,-1.032177201,1.259442429,-0.925467332,0.902463059,0.395929649,-1.035663978
906,-0.36815277,0.29215693,1.049096415,-0.626666474,-41.73245713,1.566303471,0.197206582,-6.630176575,0.530918923,-0.742039579,0.870602606,0.510972566,0.087211576,0.450349264,0.415363933
907,-1.875926081,1.12292698,-2.246220954,-0.946237893,-39.55174042,1.226254392,-1.447192721,-2.763886048,-1.324302486,0.762444701,-0.378576809,-0.245917406,0.979822037,-0.936481312,-0.02140986
908,-1.260549454,0.419284719,1.030675933,0.189489837,-37.50609666,2.039657316,-2.030471631,-1.040482873,0.006498711,0.534209208,-1.697450797,-1.731595739,-2.162174944,-0.561694781,-0.218442885
909,-0.357948461,0.336910589,-1.038169235,-0.634701864,-33.95737647,1.773744595,-0.12424549,1.004825265,0.358589015,0.148121721,-0.987726111,-1.343268286,0.563360224,-0.956760143,-1.447585038
910,0.222801557,1.407256972,0.442045717,-0.695239696,-31.47923501,1.111586999,-1.679696362,-0.862602889,0.878902052,1.681243545,-0.030352961,1.231461075,-0.000156517,-1.345048864,0.540794168
911,-0.556228623,1.015026875,0.536583782,0.99185512,-31.12626679,1.040505795,-2.710258426,-1.315484562,1.505934786,0.848030794,1.185313009,0.045555682,0.554111953,-0.10858788,0.544005459
912,0.80951451,2.885002277,-1.075868173,-0.396937948,-30.4931506,-0.327667429,-1.714228248,-2.449691413,0.286680733,0.218675364,-0.379240838,-2.031267341,-0.271755777,1.541148875,-0.659270956
913,1.521231202,3.059604033,0.823295603,1.877578977,-31.03783713,-0.911488265,-1.076864073,-3.595624688,-0.006126199,-1.812636372,-0.928963449,-1.382959063,-0.589476849,3.082403242,-1.178464923
914,0.680119113,2.145113224,-0.285634513,0.679643131,-32.37171142,-0.358931198,-0.405249046,-3.619304632,0.509379429,-1.15960572,-1.210032576,0.707197423,1.450434357,3.121010828,0.153513134
915,-0.997542316,0.644013763,0.974517933,-0.089583755,-33.36151033,-0.263499112,-1.24785943,-2.82434576,-0.874053594,-0.741560755,-1.402216915,-0.803004,0.010688012,2.629400505,0.521648897
916,-1.435372671,-0.350816051,-2.179792246,-0.30385112,-33.02147297,0.330286943,-0.688920678,-2.763647699,-1.514592088,-1.680016149,-0.635138825,0.045329907,-0.263301408,-0.309422224,-1.475673424
917,-0.251125478,1.167324919,2.907459005,-2.159944095,-32.47354056,0.053577306,0.285507606,-2.6579643,-0.166206267,0.267958722,1.084500815,3.990022356,-0.051138347,-2.790502208,1.96122594
918,0.341598478,1.207338246,-1.24520477,-0.06028513,-31.33076083,-1.215201149,-1.358730023,-3.802796873,2.090320131,0.579878569,-0.117308295,-0.221050064,1.397919215,-2.185259434,1.453945659
919,0.486257346,0.934612999,1.114736957,0.071468493,-29.72975199,-1.001480115,-1.747208307,-3.048980392,2.288672315,0.932396486,-0.520599271,-1.558599898,-0.070139944,-0.23602159,-2.124033168
920,1.447212422,1.939321702,-1.079372336,1.402498276,-28.94099882,-0.946745776,-1.026236528,-3.210503634,1.133558384,-0.341298413,-2.092310441,2.014620599,2.285010441,1.028141912,1.181676891
921,0.554906725,1.220176891,1.574973821,1.534635386,-30.86997803,0.675949592,-1.426266205,-3.537860776,1.31705131,-2.947296957,-1.224131714,-0.136527369,-3.298527165,0.339271237,0.489197808
922,-0.847358519,-0.015488976,-0.080468213,0.988778714,-31.23145871,-1.494919739,-2.717568871,-4.354576878,1.19951097,-1.278383289,-0.410885195,-0.935559567,1.60757169,0.804053159,-0.778922705
923,0.871316738,-0.380380822,0.770433214,-0.353429955,-29.27923124,-1.241805645,-3.237524077,-3.496717253,-0.285295442,1.040971759,0.997273065,1.084261002,-1.121243825,1.805453038,0.068928879
924,-0.527861039,-0.02966931,-0.190994375,-1.852840167,-28.04951126,0.560087362,-4.034711891,-2.931922065,0.694249778,3.110530219,2.418532361,0.603426604,-0.346843096,1.14867546,0.998387152
925,-0.091343028,-0.659613276,0.428704771,-0.585724653,-28.66659373,-1.40780117,-2.420936499,-1.158503829,-0.11386479,2.41395385,1.404100038,-1.968987293,0.393782651,-0.015830533,-0.693299136
926,0.501663194,-0.191163727,0.498300886,-0.788891906,-29.40439397,-1.780634512,-0.698425377,-0.330577418,-1.844310401,1.592751327,0.818314341,-0.208062967,0.882521249,0.766840274,-1.077093509
927,0.069085155,1.170137556,-0.488140172,-0.392748918,-30.78159169,-0.642485215,0.057246073,1.155779355,-0.467056657,0.020514171,-0.67140938,0.377536993,-1.404147987,1.822950968,1.194394039
928,0.434868268,-0.846712623,0.670126789,0.299219576,-31.64954955,-0.162110201,0.311959889,1.991892941,1.941954042,-0.016593852,-0.457912928,-1.74375607,1.416923338,3.668429317,-1.163286599
929,0.140284726,-1.160620283,-0.810309019,0.512502673,-31.49421226,0.349868704,0.797992419,2.072620502,0.780838868,-0.263615199,-1.253277403,0.775287875,-0.696240926,1.286435021,-0.237483103
930,-1.071242266,-1.026687057,0.220093302,-0.375196674,-30.53457373,-0.798612242,0.012833476,1.661564364,0.593353083,0.136859493,-0.414283516,2.011924164,1.184755314,-1.579029679,1.092648969
931,-1.084702039,-0.302191542,-0.045790824,-0.182403356,-29.7236156,0.074342849,-0.818682424,-0.33493103,0.659755705,-0.930325332,-0.160454433,1.783558502,-2.108347765,-2.057433662,0.598171866
932,-1.111256153,-0.589954576,-0.171038203,-0.640819112,-30.17101085,0.648476155,-1.125351282,0.540805039,0.340643214,-1.093885076,0.777465057,1.373334479,1.665889794,-2.511756979,0.998354266
933,0.276042252,0.579381311,0.663710652,-0.634090064,-29.62619583,-1.202437652,-1.74207424,0.542054758,-1.047415191,-1.689915556,0.230096814,0.745282243,-0.287987746,-1.366731974,0.06570181
934,1.263734264,1.370576994,0.048946072,-0.584724411,-27.95098826,-1.061188592,-1.514477752,1.205246016,-2.210687313,-0.830026259,-0.41124795,-1.056520771,1.541984781,1.086693886,0.645000286
935,-1.292148498,0.318948294,-0.296911522,-0.819273532,-24.69398095,-0.357486982,-1.867053319,1.537638694,1.043053795,0.479920049,-2.612161225,-2.940772014,-1.316026853,1.071928885,-1.903112964
936,-1.91836433,0.513224802,-0.135737109,-0.221712318,-23.23342899,-0.829462434,-3.060353697,1.18660194,1.538576009,0.329039539,-2.483334246,0.399550959,1.972046244,0.82218689,-0.477221074
937,-0.604798657,0.710307524,-0.529355259,-0.987512811,-21.88300522,-1.946392687,-3.975856278,1.093038062,0.087446282,-0.604154331,-0.521554423,1.660895098,-1.820906917,0.723520192,1.033721528
938,0.738817765,-0.379768924,0.433931726,-1.004015382,-19.87905929,-2.005481887,-3.512459107,0.134808205,-2.518133542,-0.62189763,-0.742359142,0.326382913,1.80781991,0.940189319,0.328720908
939,-0.396612778,-0.538663246,-1.064474049,0.293868409,-18.79308721,-2.593363859,-2.690982719,1.407884405,-0.837635669,-1.786111413,-1.001283847,-1.024205955,-2.7866401,-0.582114291,-0.105459584
940,-0.162139339,0.583171169,0.43805876,0.480649437,-17.6166454,-0.498479308,-0.310150077,0.214151553,0.842539088,-1.208316144,-1.877837735,0.223566079,2.655158175,-1.072997369,-0.892648363
941,0.106724528,1.608312559,0.07616172,-1.361213883,-16.69635883,0.602375439,2.204211078,1.808019493,0.347663904,-1.909113193,1.531874642,2.470521941,-2.938480273,0.262783866,1.382293613
942,-1.473683497,2.013126099,0.292524334,0.249533097,-16.27863643,0.965549432,4.087930148,2.422385109,0.725378846,-1.080806973,1.727688185,0.055611557,3.044158299,2.110877135,0.681609059
943,0.039667793,0.380386554,-0.884744019,-1.102732631,-15.85949388,0.730598959,4.633339711,4.959453828,0.680761105,1.741767333,0.208806096,-1.215042991,-1.729782083,1.897046174,-0.840268748
944,-1.662326919,-1.557584652,1.053815292,0.68371144,-14.64327559,1.013976888,3.205840275,5.155934768,-0.088894597,1.75483463,-1.181562122,1.310625597,1.662176206,1.760832368,-0.134403974
945,0.514850381,-0.430961303,-0.985934459,0.83101358,-13.50476569,-0.145894332,0.895391194,5.998924316,1.563375204,1.903543228,-0.315177798,2.30134112,-2.532433106,0.56903936,1.487898274
946,1.32359469,-0.672183491,-0.186518086,-0.014972473,-13.28809797,-0.701269707,-1.26828195,6.99085487,1.64378731,2.241499507,0.180601725,2.198969364,2.668708303,0.039717552,0.369691159
947,-0.708298065,-0.8700002,0.90921408,-1.594233317,-15.39788032,-0.876028594,-3.407935865,7.691781967,-0.060507742,0.481774912,-0.311009159,-0.358245097,-2.740940587,-1.5851863,1.704800772
948,-1.513483767,-0.237382437,-1.450979971,0.083361321,-17.45881291,-1.283926304,-5.877109562,8.732032734,1.486514147,0.165524039,-0.440600615,-3.634160122,0.815494856,-1.179198981,-2.584968055
949,-0.007602589,0.12600284,-0.090447493,1.130504666,-18.71532758,-0.781254346,-5.903543609,8.104022245,0.924444995,-1.609563489,-2.261758884,0.280945534,-1.578388572,-1.200959565,-0.295990635
950,0.295823373,-1.455624363,-0.203067347,0.924617724,-21.98366151,-1.177003911,-4.242726333,5.836446157,-1.644876309,-0.202819896,-3.896494872,-0.451987308,1.829954715,0.082014006,0.680438548
951,0.008189977,-2.581990595,0.532676786,0.040540905,-21.73370983,-2.104873035,-3.414628938,5.495156279,-3.165851961,-0.182858288,-2.601236739,-0.984243009,1.131517489,1.388038345,-1.32624492
952,-0.804399028,-1.191748413,-0.714646268,1.573222454,-23.07250105,-2.59478318,-2.023190748,5.871133285,-1.772562934,0.509034559,-2.150650026,2.086650329,-1.145198538,1.62538188,0.738227252
953,-0.207220439,0.609357868,1.510832003,0.041186044,-25.03652766,-1.720129101,-2.581845805,8.416776338,-0.675690675,-1.306851879,-0.260336462,0.185469677,1.603695232,-0.271329434,1.139393283
954,-0.262408236,-0.219640941,-0.854139551,0.910007016,-24.7572054,-0.964698501,-3.727873358,7.988012479,-0.691409876,0.024308163,0.306793118,-1.031330159,-1.434745172,-0.441258557,-1.296904673
955,-0.050118389,-1.611998323,1.767404085,0.855576878,-26.779488,1.276144009,-3.621703697,6.472697451,-0.097454462,0.185210535,-0.041187157,1.118985534,1.375340397,-0.911567785,0.642670442
956,1.279092479,-0.104306163,-1.038370393,0.892128365,-27.25379487,2.840861417,-3.716095419,4.107839836,2.227133389,1.124103711,1.092038138,0.789693601,-1.768920356,-2.06819612,0.29049527
957,0.077075784,-0.433942947,1.735361096,2.003635541,-27.88238777,3.802621197,-3.368703873,3.247586008,2.378945278,0.836199065,1.028940407,-0.938204013,1.445965351,-2.538404915,0.409113701
958,-0.778092702,-0.717244206,-1.399421578,1.078211892,-27.80366676,3.338175911,-4.076933666,1.981286172,0.318991322,-0.6496777,0.202010961,-1.350991276,-1.128342723,-0.937062998,-1.474424801
959,-0.833588547,-1.794460036,2.772756904,1.295474879,-26.8783239,1.443949615,-3.975685358,1.128347282,1.115811461,0.115426765,-1.07149983,1.770841204,0.537219105,2.92762072,0.559483339
960,-0.621151156,-1.003367835,-1.776246399,0.213155728,-27.2815821,-0.662057852,-3.920709878,-0.15802178,0.71160284,0.240715865,-1.876378246,2.160678444,-2.637787479,3.156167671,1.055118299
961,-0.891673713,-1.26707169,1.897778064,0.491031586,-28.22938187,-2.146570795,-4.152233683,-0.798331853,0.276150147,-0.661164819,-0.206468277,0.298213222,2.407269411,2.379893712,0.78923254
962,-0.013850764,-0.396710177,-0.157103331,-0.164571205,-31.79501103,-3.449014976,-4.00775456,0.142805356,1.580250073,-1.270350827,-0.641543138,0.013853005,0.20388513,0.650020891,-0.738236321
963,1.44256533,-0.701708499,1.135348478,0.229296351,-34.89544085,-4.904074259,-2.979157815,1.029877721,0.8372574,1.873287758,-0.844567798,0.544870866,1.161933039,-0.312381706,0.960444276
964,1.930732797,-0.26717565,-0.73705642,0.026648781,-36.37551049,-3.735415258,-1.373856847,1.192117278,-1.976227287,0.496388878,-1.370135856,-0.431825408,-1.045717878,-1.306040189,-0.702882302
965,1.247072011,0.651499364,0.617950949,-0.784886347,-36.75848469,-1.806989089,2.180275611,0.819722797,-2.014824747,-0.01063685,-0.823570245,-0.903815921,-0.633571919,-1.11902027,0.472729337
966,0.249903903,0.465666045,-1.281696806,-2.077888593,-34.9612132,-1.168569094,4.071688299,-0.460487694,1.469079426,0.124076211,0.44461793,-0.871161644,0.127585701,-0.437570617,-1.51593136
967,-1.343722383,-0.430509219,-0.763615621,-0.184628594,-33.81822328,0.056209959,4.153852405,-2.227150749,1.278144914,-1.144703616,1.036520724,0.384169012,-1.567074492,-0.243515556,1.096038181
968,-1.521164878,-0.694800368,1.50199253,-0.302835662,-32.66877068,-1.105457021,2.102012237,-4.488316559,0.966412825,-2.00090387,-0.622132726,-0.230650407,2.328807856,-2.232742443,-1.027276781
969,-1.801767154,-2.060856256,0.365942206,-2.01860132,-31.90432078,-2.009889432,0.170275596,-5.918898778,1.352067468,-2.322743903,-1.631280143,1.78143021,-3.089171162,-1.813945237,1.100550947
970,-0.781194774,-0.729801209,-0.965307736,-1.432650884,-31.93248708,-1.733906374,-0.269257588,-6.464866983,0.424096041,-2.299222219,-0.660263233,0.399026772,-0.584991304,1.432126643,0.358857516
971,1.637544635,-0.755273856,0.364563701,-1.156111286,-31.20047604,-1.809197891,-1.841643843,-7.118415891,-2.569959553,-2.339862262,-0.03844299,-1.431560227,1.918650819,3.664140404,-0.074421739
972,-0.744864272,-0.065731341,-1.659569958,-0.395660672,-30.29703484,-1.352514656,-2.06186335,-6.765432235,-1.384292676,-0.211595365,1.577639769,-0.497536241,-0.816943796,2.831905636,-1.341867411
973,-1.479027592,-0.301385269,2.032204267,0.523685483,-29.62554966,-2.204495985,-0.368483971,-7.463692439,-0.031480655,0.174925924,0.217835082,0.67795848,1.095357791,-0.470310787,1.244107888
974,-0.834236849,1.167379432,-1.032780258,0.802007673,-30.0381192,-1.752730266,-0.573727043,-8.683582473,-0.854273875,1.857085451,1.530181651,-2.273404333,-2.015553272,-2.26553544,-0.927354854
975,-0.705876121,0.478477803,0.603315161,0.499021996,-30.32581138,-1.847846092,-1.083462989,-9.331382277,-0.83013596,1.83272414,1.783845157,-1.639975453,0.639597786,-3.495385977,-1.074270641
976,-0.84291378,1.057483003,-1.48414903,0.361257294,-29.7170097,-1.937108679,-1.670658534,-7.988110159,1.385251845,2.028140757,2.597499075,0.70789458,-2.724846422,-1.287469995,-0.237363881
977,-1.3411616,0.228667785,2.108807041,1.591281035,-28.67527595,-1.776184995,-1.360972687,-7.344249875,0.253440158,1.491637172,1.04423899,3.641911666,2.773183054,-0.765901883,1.0302402
978,0.347448231,1.919382437,-1.474704338,-1.327136624,-28.53288823,-0.75190512,-0.81086063,-7.038090883,-3.648814961,1.147098598,0.088224771,1.473364392,-2.909560753,-3.178495119,2.311859332
979,0.332519246,2.694891536,1.195717251,1.596268238,-29.11656906,0.452185135,-1.684798088,-6.124950672,-1.606900809,0.974527843,-1.084456579,-1.165559243,1.214594846,-1.344886402,-1.537725178
980,-1.390897478,-0.113151124,-0.822709399,-1.250726465,-28.95397624,3.423077128,-2.486258113,-4.438934998,1.206137094,-0.121706626,-0.828660131,0.551830245,0.370024599,0.962338016,0.807528675
981,-0.851482009,1.748275006,1.58987424,-0.132425952,-27.80751062,3.814758398,-1.271901055,-2.890808214,0.428383328,0.682293665,-0.473039317,-0.333910226,-1.573298586,2.076583971,-0.495557187
982,-0.229092565,1.255764887,-1.20286324,-0.959606634,-26.99857308,3.116452225,-0.282885246,-2.260651008,-0.378765995,0.546060381,-0.607147947,-0.389467679,0.340289959,0.456147923,0.303438753
983,0.718928498,0.15313368,0.217206664,0.032921454,-26.82650345,0.517734501,0.852651287,-1.143298997,1.44669783,1.028950853,-1.326030213,-0.64971769,0.523849588,-1.554988894,-0.782420168
984,-1.168935195,0.202390509,1.164661908,0.5772675,-27.60393239,-0.864732553,1.993916279,0.194416496,-0.860522933,-0.178856439,-1.387111408,0.481027555,0.114495789,-3.996231049,0.365153086
985,1.240240707,0.571520213,-0.546211997,-0.498401153,-28.48967665,-0.857223416,2.677801055,1.12936622,-2.80951319,0.524756832,-1.144789929,-0.36244203,1.137243139,-2.625430685,0.013015024
986,-1.111483189,-0.896738599,0.016152824,-0.145634946,-30.50387489,-2.106442135,3.284392217,2.508079311,-0.12310591,0.290566456,0.805448931,-2.518571171,-1.71672055,-1.31832947,-0.379669852
987,-0.476258122,-1.23033029,-1.079892104,1.328986936,-32.40971203,-1.551056783,2.760918107,3.506651512,0.977900664,-1.073333599,1.081643637,-1.235479082,2.72688582,-1.118667884,-2.025284658
988,-1.049543125,-0.719480361,1.217793718,0.225554911,-32.41824922,0.257132552,1.675270734,3.209416269,1.605684155,-2.453944647,-0.030451152,3.780460005,-3.946210892,0.882197328,1.401045525
989,-1.234306969,-0.472459407,-1.220131909,1.244268168,-31.31143969,-0.315593616,-0.427868569,3.099114218,0.23355938,0.466347806,-1.965682811,2.838696436,3.15193968,0.164252363,1.981180945
990,-1.217613484,-1.15626272,0.982843755,0.258383159,-31.51813161,-0.624396254,0.039563341,3.877482277,-2.245472355,1.491090351,-3.443856313,-0.419146954,-2.094402909,-1.19519521,0.260190813
991,-1.077879491,-1.368432786,-0.850919115,1.891851626,-31.43141518,-1.186238513,1.223191226,4.482237741,-0.348849564,0.255712011,-1.697169853,-2.41110971,1.885962196,-0.481239837,-0.778692018
992,-1.055323557,-1.954907409,0.77208377,-1.490237678,-31.30998967,-0.570012506,0.798039497,6.235513088,2.55269003,0.662907651,0.211534054,-1.481039085,-3.174954784,0.649933227,-1.412060498
993,-1.220193977,-1.571701531,0.967828709,-0.714857152,-32.89978322,-0.175524335,1.288639471,5.515633437,1.388367771,0.471366245,-0.644686988,-0.827529817,3.724808742,2.119392916,0.355801276
994,-1.75326262,-0.6402344,-0.184612389,-2.205928839,-33.04281936,-1.119003643,1.057473202,6.956259684,1.840708413,-1.27817409,0.415422614,0.145877492,-1.985577455,0.987500264,-1.275370014
995,-0.841745243,-0.173751596,-0.364417279,-0.452472642,-35.04098685,-1.618294291,0.274265083,8.877068381,3.087112484,-2.909236156,0.136515645,0.571597529,2.515208892,1.281313186,1.807651229
996,-2.372516044,1.049693287,2.007283107,-1.576623445,-37.48664077,-0.160256487,-0.306228598,11.43604493,1.764991367,-1.481918224,0.487738489,-4.725323023,-2.276837033,-0.977139181,-1.763699008
997,-0.092610349,1.943263366,-1.255479801,0.004606957,-37.95587868,0.429530362,0.801376697,13.05883771,0.831741912,-0.437633733,-0.850227049,-0.20968489,1.591220714,-1.622824807,-2.443265795
998,-0.53440643,-0.402509495,0.01382938,-0.930842112,-38.77829417,1.336016522,0.207969718,12.97964694,-0.921714159,-1.245907657,-0.892503511,3.834553149,-1.777448103,-0.707106381,2.978821892
